start_time,end_time,activity,place,address,location,person,food,amount_of_food,meal_type,hunger,emotion,tiredness,temperature,humidity
2018-07-24 0:00,2018-07-24 0:20,사교|연애,야외,부천시 범박동,실외,친밀한 관계|지은,/,/,/,예,매우 긍정,높음,높음,높음
2018-07-24 0:20,2018-07-24 0:30,이동,야외,부천시 범박동,실외,혼자,/,/,/,예,긍정,높음,높음,높음
2018-07-24 0:30,2018-07-24 0:50,기타|휴식,집,부천시 소사본동,실내,혼자,/,/,/,예,긍정,높음,보통,보통
2018-07-24 0:50,2018-07-24 1:50,사교|SNS,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,보통,보통,보통
2018-07-24 1:50,2018-07-24 2:30,능동적 여가|웹서핑,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,보통,보통,보통
2018-07-24 2:30,2018-07-24 2:50,기타|명상,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,보통,보통,보통
2018-07-24 2:50,2018-07-24 3:50,기타|멍때리기,집,부천시 소사본동,실내,혼자,/,/,/,예,부정,보통,보통,보통
2018-07-24 3:50,2018-07-24 7:00,수면,집,부천시 소사본동,실내,혼자,/,/,/,예,부정,보통,보통,보통
2018-07-24 7:00,2018-07-24 7:40,야외활동|산책,집,부천시 소사본동,실내,혼자,/,/,/,예,긍정,낮음,보통,보통
2018-07-24 7:40,2018-07-24 8:00,기타|외출 준비,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,낮음,보통,보통
2018-07-24 8:00,2018-07-24 9:40,사교|당구,기타|당구장,부천시 소사본동,실외,"친밀한 관계|민재, 재훈, 상휘",/,/,/,예,긍정,낮음,보통,보통
2018-07-24 9:40,2018-07-24 9:50,이동,대중교통,부천시 소사본동,실외,혼자,/,/,/,예,보통,보통,높음,보통
2018-07-24 9:50,2018-07-24 11:30,사교|수다,카페,부천시 심곡동,실내,"친밀한 관계|승희, 우철, 민경",/,/,/,예,긍정,보통,보통,보통
2018-07-24 11:30,2018-07-24 12:10,기타|쇼핑,기타|대형마트,부천시 심곡동,실내,혼자,/,/,/,예,보통,보통,보통,보통
2018-07-24 12:10,2018-07-24 12:20,이동,대중교통,부천시 심곡동,실외,혼자,/,/,/,예,보통,보통,보통,보통
2018-07-24 12:20,2018-07-24 13:50,기타|짐 정리,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,보통,보통,보통
2018-07-24 13:50,2018-07-24 14:10,청소,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,높음,보통,보통
2018-07-24 14:10,2018-07-24 15:00,사교|전화,집,부천시 소사본동,실내,친밀한 관계|지은,/,/,/,예,긍정,높음,보통,보통
2018-07-24 15:00,2018-07-24 16:30,야외활동|산책,집,부천시 소사본동,실내,혼자,/,/,/,예,긍정,높음,보통,보통
2018-07-24 16:30,2018-07-24 17:10,능동적 여가|운동,기타|헬스장,부천시 소사본동,실내,혼자,/,/,/,예,긍정,높음,보통,보통
2018-07-24 17:10,2018-07-24 17:30,기타|샤워,기타|헬스장,부천시 소사본동,실내,혼자,/,/,/,예,긍정,높음,보통,보통
2018-07-24 17:30,2018-07-24 18:00,능동적 여가|게임,집,부천시 소사본동,실내,혼자,/,/,/,예,긍정,높음,보통,보통
2018-07-24 18:00,2018-07-24 18:10,식사,상점,부천시 소사본동,실내,혼자,"기타|커피, 초콜릿",매우 적음,저녁,예,보통,매우 높음,보통,보통
2018-07-24 18:10,2018-07-24 20:00,수동적 여가|TV 시청,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,매우 높음,보통,보통
2018-07-24 20:00,2018-07-24 20:20,기타|멍때리기,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,높음,보통,보통
2018-07-24 20:20,2018-07-24 20:50,능동적 여가|운동,집,부천시 소사본동,실내,혼자,/,/,/,예,긍정,보통,보통,보통
2018-07-24 20:50,2018-07-24 21:40,수동적 여가|트위치 시청,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,높음,보통,보통
2018-07-24 21:40,2018-07-24 22:00,공부|방학숙제,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,보통,보통,보통
2018-07-24 22:00,2018-07-24 23:30,수동적 여가|유튜브 시청,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,높음,보통,보통
2018-07-24 23:30,2018-07-24 23:50,공부|방학숙제,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,보통,보통,보통
2018-07-24 23:50,2018-07-24 23:59,능동적 여가|운동,집,부천시 소사본동,실내,혼자,/,/,/,예,긍정,보통,보통,보통
