start_time,end_time,activity,place,address,location,person,food,amount_of_food,meal_type,hunger,emotion,tiredness,temperature,humidity
2018-07-23 0:00,2018-07-23 1:30,사교|노가리,야외,부천시 심곡동,실외,"친밀한 관계|문교, 현오, 종선, 대훈, 한빈, 상기, 태균",/,/,/,예,매우 긍정,보통,보통,높음
2018-07-23 1:30,2018-07-23 1:40,이동,대중교통,부천시 범박동,실내,혼자,/,/,/,예,매우 긍정,보통,보통,높음
2018-07-23 1:40,2018-07-23 2:10,수동적 여가|유튜브 시청,집,부천시 범박동,실내,혼자,/,/,/,예,매우 긍정,보통,보통,보통
2018-07-23 2:10,2018-07-23 2:30,사교|SNS,집,부천시 소사본동,실내,혼자,/,/,/,예,긍정,보통,보통,보통
2018-07-23 2:30,2018-07-23 3:00,능동적 여가|인터넷 쇼핑,집,부천시 소사본동,실내,혼자,/,/,/,예,긍정,보통,보통,보통
2018-07-23 3:00,2018-07-23 3:40,공부|방학숙제,집,부천시 소사본동,실내,혼자,/,/,/,예,긍정,보통,보통,보통
2018-07-23 3:40,2018-07-23 4:00,기타|명상,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,보통,보통,보통
2018-07-23 4:00,2018-07-23 7:50,수면,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,낮음,보통,보통
2018-07-23 7:50,2018-07-23 8:20,야외활동|산책,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,낮음,보통,보통
2018-07-23 8:20,2018-07-23 8:40,기타|외출 준비,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,보통,보통,보통
2018-07-23 8:40,2018-07-23 9:50,사교|수다,카페,부천시 소사본동,실내,"친밀한 관계|민정, 명은",/,/,/,예,긍정,보통,보통,보통
2018-07-23 9:50,2018-07-23 10:00,이동,야외,부천시 소사본동,실외,혼자,/,/,/,예,보통,보통,높음,높음
2018-07-23 10:00,2018-07-23 11:20,사교|연애,야외,부천시 심곡동,실외,친밀한 관계|지은,/,/,/,예,긍정,보통,높음,높음
2018-07-23 11:20,2018-07-23 12:00,식사,식당,부천시 심곡동,실내,친밀한 관계|지은,양식|스파게티,적음,점심,예,긍정,높음,보통,보통
2018-07-23 12:00,2018-07-23 13:10,사교|연애,기타|노래방,부천시 심곡동,실내,친밀한 관계|지은,/,/,/,예,매우 긍정,높음,보통,보통
2018-07-23 13:10,2018-07-23 13:20,이동,야외,부천시 심곡동,실외,혼자,/,/,/,예,긍정,높음,매우 높음,높음
2018-07-23 13:20,2018-07-23 14:40,능동적 여가|운동,기타|헬스장,부천시 소사본동,실내,혼자,/,/,/,예,긍정,높음,보통,보통
2018-07-23 14:40,2018-07-23 15:00,기타|샤워,기타|헬스장,부천시 소사본동,실내,혼자,/,/,/,예,긍정,매우 높음,보통,보통
2018-07-23 15:00,2018-07-23 15:30,기타|휴식,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,매우 높음,보통,보통
2018-07-23 15:30,2018-07-23 17:30,사교|노가리,야외,부천시 소사본동,실외,"친밀한 관계|한순, 주혁, 대광",/,/,/,예,긍정,높음,높음,높음
2018-07-23 17:30,2018-07-23 17:50,능동적 여가|웹서핑,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,높음,보통,보통
2018-07-23 17:50,2018-07-23 18:40,수동적 여가|유튜브 시청,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,높음,보통,보통
2018-07-23 18:40,2018-07-23 19:10,수동적 여가|트위치 시청,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,보통,보통,보통
2018-07-23 19:10,2018-07-23 19:30,청소,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,보통,보통,보통
2018-07-23 19:30,2018-07-23 20:00,능동적 여가|운동,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,보통,보통,보통
2018-07-23 20:00,2018-07-23 20:20,기타|멍때리기,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,보통,보통,보통
2018-07-23 20:20,2018-07-23 20:40,사교|전화,집,부천시 소사본동,실내,친밀한 관계|지은,/,/,/,예,보통,보통,보통,보통
2018-07-23 20:40,2018-07-23 20:50,이동,대중교통,부천시 소사본동,실외,혼자,/,/,/,예,보통,보통,높음,보통
2018-07-23 20:50,2018-07-23 22:40,공부|방학숙제,집|지은,부천시 범박동,실내,친밀한 관계|지은,/,/,/,예,긍정,보통,보통,보통
2018-07-23 22:40,2018-07-23 23:59,사교|연애,야외,부천시 범박동,실외,친밀한 관계|지은,/,/,/,예,매우 긍정,높음,보통,보통
