start_time,end_time,activity,place,address,location,person,food,amount_of_food,meal_type,hunger,emotion,tiredness,temperature,humidity
2018-07-28 0:00,2018-07-28 0:10,수동적 여가|유튜브 시청,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,보통,보통,보통
2018-07-28 0:10,2018-07-28 0:30,능동적 여가|운동,집,부천시 범박동,실내,혼자,/,/,/,예,보통,보통,보통,보통
2018-07-28 0:30,2018-07-28 0:50,능동적 여가|웹서핑,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,보통,보통,보통
2018-07-28 0:50,2018-07-28 1:40,기타|명상,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,보통,보통,보통
2018-07-28 1:40,2018-07-28 2:00,야외활동|산책,야외,부천시 소사본동,실외,혼자,/,/,/,예,부정,높음,낮음,높음
2018-07-28 2:00,2018-07-28 2:50,기타|명상,집,부천시 소사본동,실내,혼자,/,/,/,예,부정,높음,보통,보통
2018-07-28 2:50,2018-07-28 5:10,수면,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,매우 높음,보통,보통
2018-07-28 5:10,2018-07-28 5:50,기타|멍때리기,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,보통,보통,보통
2018-07-28 5:50,2018-07-28 6:30,야외활동|산책,야외,부천시 소사본동,실외,혼자,/,/,/,예,부정,높음,낮음,보통
2018-07-28 6:30,2018-07-28 7:40,기타|멍때리기,집,부천시 소사본동,실내,혼자,/,/,/,예,부정,높음,보통,보통
2018-07-28 7:40,2018-07-28 8:00,기타|외출 준비,집,부천시 소사본동,실내,혼자,/,/,/,예,부정,보통,보통,보통
2018-07-28 8:00,2018-07-28 9:30,사교|수다,카페,부천시 소사본동,실내,"친밀한 관계|승우, 단규, 재영, 예림",/,/,/,예,보통,보통,보통,보통
2018-07-28 9:30,2018-07-28 9:40,이동,대중교통,부천시 소사본동,실외,혼자,/,/,/,예,보통,보통,보통,보통
2018-07-28 9:40,2018-07-28 10:30,이동,대중교통,부천시 범박동,실외,친밀한 관계|지은,/,/,/,예,긍정,보통,보통,보통
2018-07-28 10:30,2018-07-28 11:00,식사,식당,서울시 마포구|홍대,실내,친밀한 관계|지은,일식|덮밥,적음,점심,예,긍정,보통,보통,보통
2018-07-28 11:00,2018-07-28 12:20,사교|산책,야외,서울시 마포구|홍대,실외,친밀한 관계|지은,/,/,/,예,매우 긍정,보통,높음,보통
2018-07-28 12:20,2018-07-28 14:30,사교|쇼핑,상점,서울시 마포구|홍대,실내,친밀한 관계|지은,/,/,/,예,긍정,보통,보통,보통
2018-07-28 14:30,2018-07-28 16:20,사교|산책,야외,서울시 마포구|홍대,실외,친밀한 관계|지은,/,/,/,예,긍정,높음,매우 높음,보통
2018-07-28 16:20,2018-07-28 17:10,기타|휴식,카페,서울시 마포구|홍대,실내,친밀한 관계|지은,기타|커피,매우 적음,간식,예,긍정,높음,보통,보통
2018-07-28 17:10,2018-07-28 18:00,사교|쇼핑,상점,서울시 마포구|홍대,실내,친밀한 관계|지은,/,/,/,예,보통,보통,보통,보통
2018-07-28 18:00,2018-07-28 19:50,사교|산책,야외,서울시 마포구|홍대,실외,친밀한 관계|지은,/,/,/,예,긍정,높음,높음,보통
2018-07-28 19:50,2018-07-28 20:40,이동,대중교통,서울시 마포구|홍대,실외,친밀한 관계|지은,/,/,/,예,보통,높음,높음,보통
2018-07-28 20:40,2018-07-28 21:10,식사,식당,부천시 심곡동,실내,친밀한 관계|지은,기타|분식,매우 적음,저녁,예,보통,높음,보통,보통
2018-07-28 21:10,2018-07-28 21:20,이동,대중교통,부천시 심곡동,실외,친밀한 관계|지은,/,/,/,아니오,보통,높음,높음,보통
2018-07-28 21:20,2018-07-28 21:40,사교|산책,야외,부천시 범박동,실외,친밀한 관계|지은,/,/,/,아니오,긍정,높음,보통,높음
2018-07-28 21:40,2018-07-28 21:50,이동,대중교통,부천시 범박동,실외,혼자,/,/,/,아니오,보통,높음,보통,높음
2018-07-28 21:50,2018-07-28 22:30,능동적 여가|운동,야외,부천시 소사본동,실외,혼자,/,/,/,아니오,긍정,높음,보통,높음
2018-07-28 22:30,2018-07-28 22:50,기타|샤워,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,매우 높음,보통,보통
2018-07-28 22:50,2018-07-28 23:10,사교|전화,집,부천시 소사본동,실내,친밀한 관계|지은,/,/,/,예,긍정,매우 높음,보통,보통
2018-07-28 23:10,2018-07-28 23:20,수동적 여가|TV 시청,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,높음,보통,보통
2018-07-28 23:20,2018-07-28 23:20,수동적 여가|유튜브 시청,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,높음,보통,보통
2018-07-28 23:20,2018-07-28 23:30,기타|멍때리기,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,보통,보통,보통
2018-07-28 23:30,2018-07-28 23:40,야외활동|산책,야외,부천시 소사본동,실외,혼자,/,/,/,예,보통,보통,낮음,높음
2018-07-28 23:40,2018-07-28 23:50,능동적 여가|웹서핑,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,보통,보통,보통
2018-07-28 23:50,2018-07-28 23:59,사교|SNS,집,부천시 소사본동,실내,혼자,/,/,/,예,보통,보통,보통,보통
